member_id,first_name,last_name,gender,date_of_birth,email,phone,address,membership_type,membership_price_eur,registration_date,status,referred_by_member_id
1010,Logan,Mackevicius,M,1992-04-04,logan.mackevicius.1010@mail.com,+370 657 81977,"Sveikatos g. 16, Utena",Standard,40,2024-11-09,Active,
1011,Virgilijus,Vaitkevicius,M,1970-04-29,virgilijus.vaitkevicius.1011@gmail.com,+370 601 22012,"Energijos g. 29, Kaunas",Student,20,2019-08-04,Active,
1012,Edvinas,Butkus,M,1980-08-05,edvinas.butkus.1012@yahoo.com,+370 646 19291,"Sveikatos g. 22, Panevezys",VIP,90,2021-03-30,Active,
1013,Tomas,Vasiliauskas,M,1970-05-11,tomas.vasiliauskas.1013@outlook.com,+370 639 94118,"Cempiony g. 76, Mazeikiai",Senior,22,2023-03-10,Active,
1014,Vaida,Paulauskas,F,1982-12-14,vaida.paulauskas.1014@mail.com,+370 612 57648,"Cempiony g. 101, Utena",Senior,22,2021-05-26,Active,457
1015,Povilas,Gruciunas,M,1968-08-01,povilas.gruciunas.1015@outlook.com,+370 680 25673,"Cempiony g. 38, Panevezys",Family,75,2019-03-23,Active,329
1016,Lukas,Daugirdas,M,1996-02-27,lukas.daugirdas.1016@mail.com,+370 678 29882,"Vilniaus g. 95, Utena",Senior,22,2022-12-20,Active,
1017,Aiden,Daugirdas,M,1996-10-02,aiden.daugirdas.1017@yahoo.com,+370 649 88872,"Gedimino pr. 90, Siauliai",Monthly,35,2019-02-26,Inactive,
1018,Neringa,Mackevicius,F,1992-01-03,neringa.mackevicius.1018@outlook.com,+370 651 32479,"Kauno g. 84, Alytus",Senior,22,2023-09-03,Active,
1019,Gintare,Urbonas,F,1987-04-14,gintare.urbonas.1019@gmail.com,+370 602 23880,"Pylimo g. 91, Panevezys",Family,75,2024-11-11,Inactive,
1020,Darius,Taylor,M,1999-05-02,darius.taylor.1020@outlook.com,+370 629 27628,"Sveikatos g. 36, Jonava",VIP,90,2023-02-20,Inactive,
1021,Tomas,Kavaliauskas,M,1985-11-01,tomas.kavaliauskas.1021@hotmail.com,+370 679 46529,"Pylimo g. 89, Klaipeda",Day Pass,8,2023-01-17,Active,533
1022,Mason,Rimkus,M,1980-08-13,mason.rimkus.1022@mail.com,+370 644 57583,"Cempiony g. 57, Panevezys",VIP,90,2018-04-10,Active,289
1023,Tautvydas,Jones,M,2001-04-21,tautvydas.jones.1023@yahoo.com,+370 602 42059,"Cempiony g. 106, Mazeikiai",Student,20,2024-05-28,Inactive,
1024,Mason,Gruciunas,M,1978-03-05,mason.gruciunas.1024@yahoo.com,+370 654 45842,"Kauno g. 39, Klaipeda",Monthly,35,2020-05-14,Active,
1025,Donatas,Zukauskas,M,1985-12-03,donatas.zukauskas.1025@mail.com,+370 650 67809,"Kauno g. 85, Panevezys",Student,20,2022-05-28,Inactive,
1026,Neringa,Stankevicius,F,1976-02-21,neringa.stankevicius.1026@mail.com,+370 673 69535,"Cempiony g. 98, Mazeikiai",Family,75,2021-08-11,Active,
1027,Povilas,Wilson,M,1983-10-13,povilas.wilson.1027@outlook.com,+370 618 84693,"Savanoriu pr. 89, Panevezys",Monthly,35,2019-04-24,Active,133
1028,Mia,Smith,F,1987-07-16,mia.smith.1028@outlook.com,+370 634 21664,"Pylimo g. 49, Kaunas",Standard,40,2024-11-28,Active,
1029,Luna,Garcia,F,1996-05-10,luna.garcia.1029@yahoo.com,+370 647 26713,"Savanoriu pr. 56, Klaipeda",Senior,22,2019-11-27,Active,
1030,Jurgita,Butkus,F,1987-06-14,jurgita.butkus.1030@yahoo.com,+370 683 19931,"Energijos g. 29, Mazeikiai",Monthly,35,2019-12-21,Active,
1031,Indre,Balciunas,F,1996-11-28,indre.balciunas.1031@gmail.com,+370 605 35995,"Savanoriu pr. 71, Alytus",Day Pass,8,2024-11-15,Inactive,
1032,Aria,Wilson,F,1998-01-11,aria.wilson.1032@outlook.com,+370 655 76333,"Sporto g. 83, Jonava",Day Pass,8,2019-07-25,Inactive,
1033,Tautvydas,Tamosiunas,M,1989-03-22,tautvydas.tamosiunas.1033@outlook.com,+370 648 68640,"Savanoriu pr. 23, Marijampole",Day Pass,8,2019-09-25,Active,
1034,Olivia,Paulauskas,F,1987-11-02,olivia.paulauskas.1034@yahoo.com,+370 693 67791,"Olimpieciu g. 8, Utena",Corporate,55,2018-04-01,Active,827
1035,Rokas,Zukauskas,M,1991-11-06,rokas.zukauskas.1035@gmail.com,+370 610 11805,"Olimpieciu g. 105, Panevezys",Standard,40,2022-07-12,Inactive,
1036,Olivia,Jonauskas,F,1973-04-13,olivia.jonauskas.1036@hotmail.com,+370 655 43211,"Pylimo g. 14, Mazeikiai",Student,20,2018-08-18,Inactive,
1037,Inga,Smith,F,1994-03-22,inga.smith.1037@outlook.com,+370 646 49832,"Cempiony g. 71, Vilnius",Day Pass,8,2019-11-08,Active,
1038,Aria,Rimkus,F,1966-12-26,aria.rimkus.1038@yahoo.com,+370 649 44807,"Kauno g. 53, Mazeikiai",Premium,65,2018-03-07,Inactive,
1039,Ava,Vasiliauskas,F,1999-06-20,ava.vasiliauskas.1039@yahoo.com,+370 615 91932,"Olimpieciu g. 54, Marijampole",Monthly,35,2021-02-04,Inactive,
1040,Ruta,Cesnavicius,F,2002-12-25,ruta.cesnavicius.1040@outlook.com,+370 636 52913,"Savanoriu pr. 91, Mazeikiai",Corporate,55,2024-09-16,Active,
1041,Valdas,Williams,M,1972-09-08,valdas.williams.1041@yahoo.com,+370 673 15570,"Gedimino pr. 1, Mazeikiai",Student,20,2020-04-03,Active,
1042,Egle,Urbonas,F,1991-05-03,egle.urbonas.1042@hotmail.com,+370 617 71281,"Kauno g. 74, Siauliai",VIP,90,2019-06-22,Active,
1043,Lukas,Vasiliauskas,M,1977-09-13,lukas.vasiliauskas.1043@mail.com,+370 661 32514,"Energijos g. 43, Panevezys",Basic,25,2023-04-18,Active,275
1044,Noah,Vaitkevicius,M,1981-03-11,noah.vaitkevicius.1044@outlook.com,+370 648 66311,"Pylimo g. 59, Mazeikiai",Standard,40,2019-03-26,Inactive,
1045,Kristina,Butkus,F,1998-07-01,kristina.butkus.1045@outlook.com,+370 605 43197,"Sveikatos g. 117, Siauliai",Basic,25,2021-11-05,Active,
1046,Jolanta,Vasiliauskas,F,1983-07-17,jolanta.vasiliauskas.1046@yahoo.com,+370 674 38315,"Gedimino pr. 93, Klaipeda",Standard,40,2019-08-22,Suspended,
1047,Tomas,Vaitkevicius,M,1983-02-10,tomas.vaitkevicius.1047@mail.com,+370 692 81278,"Kauno g. 63, Vilnius",VIP,90,2021-03-03,Inactive,
1048,Indre,Vasiliauskas,F,1965-09-21,indre.vasiliauskas.1048@yahoo.com,+370 670 14028,"Savanoriu pr. 23, Jonava",Premium,65,2022-10-19,Inactive,
1049,Oliver,Stonkus,M,1982-09-12,oliver.stonkus.1049@mail.com,+370 629 10909,"Savanoriu pr. 9, Vilnius",Corporate,55,2018-10-16,Active,
1050,Donatas,Smith,M,1967-02-02,donatas.smith.1050@mail.com,+370 624 90298,"Kauno g. 78, Vilnius",Standard,40,2024-12-02,Suspended,
1051,Valdas,Urbonas,M,1998-11-09,valdas.urbonas.1051@yahoo.com,+370 653 81391,"Laisves al. 29, Panevezys",Corporate,55,2021-06-06,Active,
1052,Mason,Williams,M,2005-01-04,mason.williams.1052@mail.com,+370 694 46833,"Sporto g. 79, Marijampole",Corporate,55,2023-07-14,Active,
1053,Simona,Mackevicius,F,1985-08-28,simona.mackevicius.1053@gmail.com,+370 627 59544,"Sporto g. 62, Mazeikiai",Day Pass,8,2021-03-24,Active,
1054,Noah,Paulauskas,M,1971-10-04,noah.paulauskas.1054@mail.com,+370 668 72288,"Laisves al. 74, Vilnius",Student,20,2024-01-20,Active,
1055,Donatas,Garcia,M,2003-04-26,donatas.garcia.1055@gmail.com,+370 670 95525,"Savanoriu pr. 60, Kaunas",Student,20,2024-05-31,Active,
1056,Mason,Paulauskas,M,2001-08-02,mason.paulauskas.1056@outlook.com,+370 696 26295,"Olimpieciu g. 62, Jonava",VIP,90,2022-03-02,Active,
1057,Aldona,Gruciunas,F,1988-10-31,aldona.gruciunas.1057@mail.com,+370 699 28971,"Kauno g. 88, Alytus",Senior,22,2023-04-07,Suspended,1040
1058,Rokas,Cesnavicius,M,2004-06-25,rokas.cesnavicius.1058@yahoo.com,+370 644 49319,"Savanoriu pr. 92, Marijampole",Standard,40,2020-12-23,Active,
1059,Logan,Kazlauskas,M,1973-02-28,logan.kazlauskas.1059@gmail.com,+370 691 49771,"Sveikatos g. 72, Klaipeda",Premium,65,2022-08-21,Inactive,
1060,Valdas,Vasiliauskas,M,1976-06-09,valdas.vasiliauskas.1060@outlook.com,+370 652 97200,"Olimpieciu g. 59, Alytus",VIP,90,2022-04-19,Suspended,
1061,Jurgita,Johnson,F,1980-02-21,jurgita.johnson.1061@yahoo.com,+370 636 15990,"Gedimino pr. 120, Siauliai",Student,20,2018-03-20,Active,
1062,Inga,Urbonas,F,1992-11-19,inga.urbonas.1062@hotmail.com,+370 688 49609,"Kauno g. 29, Kaunas",Monthly,35,2021-06-27,Active,
1063,Simona,Rimkus,F,1983-12-15,simona.rimkus.1063@yahoo.com,+370 634 84954,"Gedimino pr. 81, Alytus",Family,75,2024-03-28,Active,
1064,Ieva,Mackevicius,F,1980-01-07,ieva.mackevicius.1064@mail.com,+370 671 56009,"Laisves al. 99, Panevezys",Student,20,2020-11-11,Active,
1065,Luna,Stonkus,F,1991-10-28,luna.stonkus.1065@yahoo.com,+370 656 79736,"Pylimo g. 71, Siauliai",Monthly,35,2020-08-15,Active,
1066,Renata,Taylor,F,1974-08-13,renata.taylor.1066@yahoo.com,+370 629 83430,"Gedimino pr. 95, Alytus",Premium,65,2022-12-14,Inactive,
1067,Valdas,Stankevicius,M,1970-07-21,valdas.stankevicius.1067@hotmail.com,+370 619 61670,"Sporto g. 62, Siauliai",VIP,90,2023-07-29,Active,40
1068,Ignas,Urbonas,M,1983-02-17,ignas.urbonas.1068@mail.com,+370 616 49346,"Gedimino pr. 19, Marijampole",VIP,90,2021-12-30,Inactive,
1069,Neringa,Mackevicius,F,1967-06-06,neringa.mackevicius.1069@mail.com,+370 643 76639,"Cempiony g. 36, Utena",Senior,22,2023-02-10,Active,
1070,Oliver,Vasiliauskas,M,1966-10-20,oliver.vasiliauskas.1070@outlook.com,+370 667 44520,"Laisves al. 117, Mazeikiai",Monthly,35,2019-12-14,Inactive,
1071,Gintaras,Kazlauskas,M,1986-01-11,gintaras.kazlauskas.1071@gmail.com,+370 668 42128,"Olimpieciu g. 117, Utena",Monthly,35,2018-04-04,Inactive,
1072,Povilas,Wilson,M,1966-06-01,povilas.wilson.1072@yahoo.com,+370 666 85882,"Gedimino pr. 30, Vilnius",Day Pass,8,2023-04-21,Active,
1073,Oliver,Johnson,M,1985-01-21,oliver.johnson.1073@gmail.com,+370 668 66205,"Energijos g. 107, Kaunas",Family,75,2022-09-13,Active,
1074,Ramute,Daugirdas,F,1981-12-03,ramute.daugirdas.1074@outlook.com,+370 641 42232,"Laisves al. 22, Marijampole",Basic,25,2023-01-31,Active,447
1075,Ava,Garcia,F,1988-01-28,ava.garcia.1075@hotmail.com,+370 623 92836,"Sveikatos g. 57, Alytus",Family,75,2021-01-08,Active,
1076,Valdas,Butkus,M,1966-11-30,valdas.butkus.1076@yahoo.com,+370 606 85577,"Cempiony g. 86, Utena",VIP,90,2023-05-09,Suspended,
1077,Viktorija,Cesnavicius,F,1969-12-27,viktorija.cesnavicius.1077@mail.com,+370 666 27700,"Vilniaus g. 92, Mazeikiai",Student,20,2022-02-08,Suspended,
1078,Lukas,Smith,M,1984-09-24,lukas.smith.1078@mail.com,+370 685 64575,"Savanoriu pr. 33, Klaipeda",Day Pass,8,2022-03-17,Active,
1079,Evelyn,Smith,F,2005-12-29,evelyn.smith.1079@yahoo.com,+370 611 35407,"Kauno g. 75, Jonava",VIP,90,2022-11-01,Inactive,
1080,Sophia,Jonauskas,F,1979-12-31,sophia.jonauskas.1080@hotmail.com,+370 629 43669,"Sporto g. 72, Siauliai",Basic,25,2019-07-22,Active,
1081,Mason,Petrauskas,M,1971-08-03,mason.petrauskas.1081@yahoo.com,+370 626 72135,"Cempiony g. 103, Panevezys",Day Pass,8,2022-05-23,Active,
1082,Lukas,Petrauskas,M,2004-03-31,lukas.petrauskas.1082@outlook.com,+370 611 50172,"Sporto g. 24, Marijampole",Premium,65,2018-10-07,Active,
1083,Sophia,Petrauskas,F,1975-01-26,sophia.petrauskas.1083@outlook.com,+370 622 22086,"Kauno g. 88, Jonava",VIP,90,2021-12-07,Inactive,
1084,Jolanta,Miller,F,1992-06-01,jolanta.miller.1084@gmail.com,+370 653 80763,"Gedimino pr. 93, Mazeikiai",Family,75,2020-03-21,Inactive,
1085,Egle,Stankevicius,F,1969-04-04,egle.stankevicius.1085@hotmail.com,+370 618 45290,"Savanoriu pr. 20, Mazeikiai",Day Pass,8,2019-05-17,Inactive,253
1086,Ava,Cesnavicius,F,2005-12-18,ava.cesnavicius.1086@gmail.com,+370 650 15072,"Vilniaus g. 44, Kaunas",Day Pass,8,2020-09-30,Active,191
1087,Elijah,Mackevicius,M,1969-05-26,elijah.mackevicius.1087@gmail.com,+370 688 37295,"Kauno g. 8, Utena",Student,20,2021-06-29,Active,
1088,Virgilijus,Williams,M,1999-05-23,virgilijus.williams.1088@hotmail.com,+370 687 88392,"Vilniaus g. 47, Panevezys",Basic,25,2022-06-04,Suspended,
1089,Saulius,Gruciunas,M,1983-05-04,saulius.gruciunas.1089@hotmail.com,+370 682 71405,"Vilniaus g. 110, Jonava",Basic,25,2023-01-15,Active,
1090,Viktorija,Garcia,F,1974-08-19,viktorija.garcia.1090@hotmail.com,+370 676 88586,"Gedimino pr. 41, Jonava",VIP,90,2022-06-26,Active,
1091,Julius,Urbonas,M,2005-07-20,julius.urbonas.1091@outlook.com,+370 687 38740,"Zalgirio g. 91, Siauliai",Corporate,55,2024-09-17,Suspended,
1092,Inga,Jones,F,1977-11-19,inga.jones.1092@hotmail.com,+370 603 47560,"Zalgirio g. 52, Alytus",Day Pass,8,2020-09-12,Active,
1093,Donatas,Miller,M,1991-01-06,donatas.miller.1093@mail.com,+370 618 54882,"Laisves al. 48, Vilnius",Senior,22,2020-01-25,Active,
1094,Tomas,Kazlauskas,M,1981-03-04,tomas.kazlauskas.1094@outlook.com,+370 612 46195,"Pylimo g. 28, Kaunas",Family,75,2023-12-17,Active,
1095,Aria,Stonkus,F,1976-11-18,aria.stonkus.1095@outlook.com,+370 691 39831,"Kauno g. 74, Vilnius",Premium,65,2022-04-15,Active,1140
1096,Rytis,Jones,M,1981-08-03,rytis.jones.1096@yahoo.com,+370 649 15662,"Sveikatos g. 26, Vilnius",Basic,25,2020-03-01,Inactive,
1097,Gintaras,Mackevicius,M,1980-10-17,gintaras.mackevicius.1097@yahoo.com,+370 605 45791,"Energijos g. 75, Jonava",Standard,40,2020-11-02,Active,
1098,Saulius,Davis,M,1980-08-09,saulius.davis.1098@outlook.com,+370 639 28138,"Savanoriu pr. 42, Jonava",Corporate,55,2018-10-27,Active,
1099,Mason,Vasiliauskas,M,1974-03-17,mason.vasiliauskas.1099@yahoo.com,+370 643 89372,"Savanoriu pr. 21, Klaipeda",Standard,40,2024-11-07,Active,
1100,Tautvydas,Garcia,M,1991-02-11,tautvydas.garcia.1100@outlook.com,+370 624 25535,"Olimpieciu g. 69, Alytus",Senior,22,2024-02-17,Active,
1101,Edvinas,Wilson,M,1990-04-10,edvinas.wilson.1101@yahoo.com,+370 638 14891,"Sporto g. 36, Klaipeda",Student,20,2023-09-30,Active,
1102,Erikas,Daugirdas,M,1970-04-23,erikas.daugirdas.1102@mail.com,+370 654 44046,"Kauno g. 11, Panevezys",Senior,22,2022-05-18,Active,
1103,Povilas,Brown,M,1979-01-31,povilas.brown.1103@outlook.com,+370 624 91194,"Cempiony g. 15, Klaipeda",Standard,40,2018-11-02,Active,
1104,Ava,Mackevicius,F,1980-04-02,ava.mackevicius.1104@yahoo.com,+370 616 10257,"Zalgirio g. 119, Utena",Basic,25,2024-07-28,Inactive,
1105,Rokas,Vasiliauskas,M,1979-02-26,rokas.vasiliauskas.1105@gmail.com,+370 618 33993,"Laisves al. 16, Panevezys",Day Pass,8,2024-09-12,Inactive,
1106,Indre,Petrauskas,F,1965-10-17,indre.petrauskas.1106@mail.com,+370 693 69065,"Savanoriu pr. 79, Panevezys",Senior,22,2023-10-29,Active,1063
1107,Luna,Williams,F,1970-05-14,luna.williams.1107@outlook.com,+370 669 33796,"Olimpieciu g. 40, Siauliai",Basic,25,2024-06-21,Inactive,
1108,Viktorija,Vaitkevicius,F,1980-06-16,viktorija.vaitkevicius.1108@hotmail.com,+370 619 57380,"Sporto g. 55, Siauliai",Senior,22,2023-02-18,Active,1099
1109,Ruta,Jones,F,1981-04-19,ruta.jones.1109@mail.com,+370 614 50032,"Zalgirio g. 3, Vilnius",Family,75,2022-04-15,Inactive,
1110,Ieva,Wilson,F,1977-09-21,ieva.wilson.1110@outlook.com,+370 698 20038,"Energijos g. 37, Jonava",VIP,90,2023-03-31,Active,
1111,Emma,Kavaliauskas,F,1967-07-07,emma.kavaliauskas.1111@hotmail.com,+370 674 81439,"Sveikatos g. 26, Mazeikiai",Monthly,35,2021-03-20,Active,
1112,Ethan,Smith,M,1992-10-18,ethan.smith.1112@gmail.com,+370 658 60377,"Gedimino pr. 62, Utena",Monthly,35,2024-05-16,Active,863
1113,Mindaugas,Jankauskas,M,1995-07-05,mindaugas.jankauskas.1113@outlook.com,+370 622 49873,"Vilniaus g. 117, Jonava",VIP,90,2024-11-03,Active,1177
1114,James,Miller,M,1973-07-24,james.miller.1114@mail.com,+370 661 71178,"Energijos g. 88, Kaunas",Monthly,35,2022-06-05,Active,785
1115,Jurgita,Kazlauskas,F,1966-01-30,jurgita.kazlauskas.1115@gmail.com,+370 630 84947,"Zalgirio g. 51, Klaipeda",Basic,25,2022-09-26,Active,
1116,Julius,Tamosiunas,M,1965-12-03,julius.tamosiunas.1116@outlook.com,+370 659 33436,"Gedimino pr. 87, Jonava",Student,20,2022-11-29,Suspended,288
1117,Ruta,Taylor,F,1987-04-17,ruta.taylor.1117@outlook.com,+370 605 72946,"Vilniaus g. 109, Jonava",Family,75,2020-01-09,Inactive,
1118,Tautvydas,Gruciunas,M,1983-01-01,tautvydas.gruciunas.1118@gmail.com,+370 660 31268,"Gedimino pr. 104, Vilnius",Monthly,35,2019-04-27,Active,301
1119,Jolanta,Mackevicius,F,1967-12-27,jolanta.mackevicius.1119@yahoo.com,+370 623 28436,"Kauno g. 28, Alytus",Corporate,55,2021-12-25,Active,
1120,Aiden,Smith,M,1977-09-17,aiden.smith.1120@outlook.com,+370 686 47085,"Kauno g. 106, Marijampole",Corporate,55,2021-10-24,Active,
1121,Ethan,Daugirdas,M,2005-11-23,ethan.daugirdas.1121@outlook.com,+370 606 49828,"Gedimino pr. 33, Mazeikiai",Corporate,55,2019-05-01,Active,
1122,Egle,Jones,F,2002-06-25,egle.jones.1122@outlook.com,+370 617 89744,"Pylimo g. 60, Klaipeda",Day Pass,8,2018-11-10,Active,
1123,Lina,Brown,F,1977-12-12,lina.brown.1123@gmail.com,+370 650 36206,"Sporto g. 93, Marijampole",Corporate,55,2023-11-05,Active,
1124,Darius,Stankevicius,M,1968-07-21,darius.stankevicius.1124@mail.com,+370 695 82280,"Energijos g. 8, Alytus",Corporate,55,2018-04-13,Suspended,
1125,Neringa,Cesnavicius,F,1973-07-25,neringa.cesnavicius.1125@mail.com,+370 606 51112,"Laisves al. 65, Alytus",Senior,22,2019-03-24,Active,
1126,Gintare,Stankevicius,F,1966-11-29,gintare.stankevicius.1126@gmail.com,+370 667 72740,"Savanoriu pr. 120, Panevezys",Monthly,35,2019-06-13,Inactive,
1127,Egle,Tamosiunas,F,2003-07-13,egle.tamosiunas.1127@gmail.com,+370 663 26151,"Gedimino pr. 94, Mazeikiai",Premium,65,2018-10-23,Inactive,
1128,Aldona,Cesnavicius,F,1973-06-08,aldona.cesnavicius.1128@outlook.com,+370 690 38251,"Energijos g. 86, Mazeikiai",Corporate,55,2019-07-24,Active,
1129,Egle,Butkus,F,1983-06-09,egle.butkus.1129@gmail.com,+370 600 45988,"Cempiony g. 19, Vilnius",Family,75,2021-05-02,Active,
1130,James,Zukauskas,M,1986-05-20,james.zukauskas.1130@outlook.com,+370 695 98089,"Kauno g. 47, Vilnius",Family,75,2024-08-03,Active,
1131,Gintare,Vasiliauskas,F,1972-05-08,gintare.vasiliauskas.1131@outlook.com,+370 663 91302,"Savanoriu pr. 116, Siauliai",Premium,65,2024-05-28,Active,
1132,Oliver,Vaitkevicius,M,1994-03-29,oliver.vaitkevicius.1132@mail.com,+370 601 11220,"Laisves al. 89, Mazeikiai",Basic,25,2023-03-14,Active,
1133,Elijah,Jankauskas,M,2005-11-03,elijah.jankauskas.1133@gmail.com,+370 667 58601,"Savanoriu pr. 37, Jonava",Basic,25,2022-05-10,Active,
1134,Mindaugas,Kavaliauskas,M,1983-01-25,mindaugas.kavaliauskas.1134@outlook.com,+370 645 35994,"Sporto g. 66, Alytus",Premium,65,2021-08-07,Active,
1135,Valdas,Garcia,M,1971-10-19,valdas.garcia.1135@yahoo.com,+370 681 40911,"Laisves al. 8, Siauliai",Family,75,2019-10-01,Suspended,
1136,Lukas,Jankauskas,M,1988-10-13,lukas.jankauskas.1136@gmail.com,+370 612 69672,"Kauno g. 15, Vilnius",Senior,22,2020-01-23,Active,515
1137,Monika,Miller,F,1993-03-21,monika.miller.1137@mail.com,+370 627 24246,"Olimpieciu g. 18, Mazeikiai",Family,75,2024-11-11,Suspended,
1138,Jolanta,Kavaliauskas,F,1988-03-17,jolanta.kavaliauskas.1138@hotmail.com,+370 697 27370,"Gedimino pr. 52, Siauliai",Basic,25,2021-05-10,Active,
1139,Ieva,Gruciunas,F,1977-01-20,ieva.gruciunas.1139@outlook.com,+370 677 38751,"Laisves al. 54, Mazeikiai",Basic,25,2023-02-04,Inactive,
1140,Aiden,Jonauskas,M,1979-11-25,aiden.jonauskas.1140@outlook.com,+370 644 50075,"Zalgirio g. 49, Alytus",Family,75,2021-10-23,Suspended,
1141,Olivia,Zukauskas,F,1980-11-03,olivia.zukauskas.1141@yahoo.com,+370 675 97628,"Kauno g. 76, Utena",Basic,25,2023-01-07,Inactive,
1142,Lucas,Smith,M,1974-11-12,lucas.smith.1142@mail.com,+370 630 39851,"Savanoriu pr. 33, Mazeikiai",Day Pass,8,2021-01-28,Suspended,
1143,Isabella,Brown,F,1997-09-11,isabella.brown.1143@yahoo.com,+370 689 36592,"Kauno g. 84, Vilnius",Basic,25,2018-04-15,Active,385
1144,Noah,Johnson,M,1977-05-17,noah.johnson.1144@mail.com,+370 650 92867,"Laisves al. 2, Klaipeda",Day Pass,8,2020-01-17,Suspended,1019
1145,Arturas,Brown,M,1984-09-20,arturas.brown.1145@outlook.com,+370 669 74609,"Pylimo g. 4, Utena",Day Pass,8,2020-09-03,Active,621
1146,Ignas,Williams,M,1975-09-25,ignas.williams.1146@gmail.com,+370 675 29279,"Savanoriu pr. 25, Marijampole",Basic,25,2022-09-30,Suspended,
1147,Ruta,Jankauskas,F,1972-02-27,ruta.jankauskas.1147@gmail.com,+370 676 37092,"Zalgirio g. 113, Alytus",Premium,65,2023-08-07,Inactive,
1148,Noah,Johnson,M,1994-06-09,noah.johnson.1148@outlook.com,+370 618 25910,"Olimpieciu g. 7, Jonava",Standard,40,2020-09-16,Active,
1149,Elijah,Stankevicius,M,2003-07-23,elijah.stankevicius.1149@outlook.com,+370 696 36548,"Sveikatos g. 59, Panevezys",Student,20,2018-04-04,Active,840
1150,Liam,Williams,M,1966-06-30,liam.williams.1150@hotmail.com,+370 686 88548,"Olimpieciu g. 72, Jonava",Student,20,2024-08-19,Active,
1151,James,Stonkus,M,1985-06-08,james.stonkus.1151@outlook.com,+370 603 22847,"Sveikatos g. 81, Panevezys",Family,75,2024-06-29,Active,
1152,Ieva,Smith,F,2002-03-16,ieva.smith.1152@outlook.com,+370 616 16642,"Savanoriu pr. 109, Klaipeda",Student,20,2020-05-28,Active,
1153,Erikas,Williams,M,1974-07-17,erikas.williams.1153@yahoo.com,+370 634 37082,"Gedimino pr. 5, Vilnius",Senior,22,2019-02-19,Active,140
1154,Noah,Stankevicius,M,1998-07-08,noah.stankevicius.1154@hotmail.com,+370 666 79136,"Pylimo g. 74, Vilnius",Senior,22,2020-04-21,Active,
1155,Ramute,Williams,F,2005-06-05,ramute.williams.1155@gmail.com,+370 682 28783,"Zalgirio g. 18, Marijampole",Corporate,55,2018-03-17,Suspended,
1156,Isabella,Rimkus,F,1985-04-19,isabella.rimkus.1156@yahoo.com,+370 647 81064,"Cempiony g. 57, Marijampole",Senior,22,2021-11-09,Active,
1157,Viktorija,Rimkus,F,1992-02-03,viktorija.rimkus.1157@mail.com,+370 689 41839,"Vilniaus g. 66, Siauliai",Student,20,2019-10-16,Active,
1158,Mia,Rimkus,F,1980-06-22,mia.rimkus.1158@hotmail.com,+370 610 30850,"Sporto g. 88, Mazeikiai",Student,20,2021-12-19,Active,
1159,Gintare,Kazlauskas,F,1969-03-28,gintare.kazlauskas.1159@yahoo.com,+370 653 93075,"Sveikatos g. 4, Marijampole",Basic,25,2021-08-30,Active,
1160,Jolanta,Daugirdas,F,1969-04-09,jolanta.daugirdas.1160@yahoo.com,+370 669 17661,"Laisves al. 6, Vilnius",Premium,65,2020-12-07,Suspended,
1161,Luna,Jankauskas,F,1977-03-17,luna.jankauskas.1161@mail.com,+370 680 40280,"Sporto g. 84, Jonava",Student,20,2021-08-28,Active,
1162,Julius,Jones,M,1965-09-24,julius.jones.1162@gmail.com,+370 661 13627,"Cempiony g. 68, Kaunas",Corporate,55,2022-01-30,Active,
1163,Lucas,Stonkus,M,1985-06-18,lucas.stonkus.1163@yahoo.com,+370 650 66417,"Vilniaus g. 77, Mazeikiai",Standard,40,2024-10-11,Active,
1164,Indre,Jonauskas,F,1984-05-12,indre.jonauskas.1164@gmail.com,+370 601 91412,"Savanoriu pr. 97, Jonava",Basic,25,2018-07-06,Active,
1165,Jolanta,Petrauskas,F,1975-08-03,jolanta.petrauskas.1165@gmail.com,+370 690 52635,"Savanoriu pr. 12, Mazeikiai",Premium,65,2019-01-10,Active,
1166,Valdas,Paulauskas,M,1999-09-05,valdas.paulauskas.1166@outlook.com,+370 683 47762,"Cempiony g. 111, Utena",Monthly,35,2023-10-13,Suspended,
1167,Povilas,Kazlauskas,M,1995-08-09,povilas.kazlauskas.1167@hotmail.com,+370 627 61070,"Gedimino pr. 24, Klaipeda",Corporate,55,2018-10-22,Active,1167
1168,Evelyn,Zukauskas,F,1978-07-13,evelyn.zukauskas.1168@yahoo.com,+370 601 57457,"Gedimino pr. 98, Kaunas",VIP,90,2022-11-05,Suspended,
1169,Ignas,Johnson,M,1983-01-11,ignas.johnson.1169@yahoo.com,+370 602 20065,"Sporto g. 66, Marijampole",Student,20,2022-01-04,Suspended,
1170,Arnas,Rimkus,M,1999-07-28,arnas.rimkus.1170@gmail.com,+370 620 21869,"Olimpieciu g. 41, Vilnius",Senior,22,2019-10-16,Inactive,
1171,Aiste,Stankevicius,F,1969-03-21,aiste.stankevicius.1171@gmail.com,+370 611 66941,"Cempiony g. 86, Mazeikiai",Senior,22,2022-12-30,Inactive,
1172,Arturas,Davis,M,1983-09-12,arturas.davis.1172@gmail.com,+370 670 39265,"Sporto g. 10, Klaipeda",VIP,90,2021-09-09,Active,
1173,Donatas,Gruciunas,M,1973-11-24,donatas.gruciunas.1173@gmail.com,+370 600 54256,"Cempiony g. 18, Kaunas",Day Pass,8,2024-04-20,Active,497
